Function Name,Number of Calls,Elapsed Inclusive Time %,Elapsed Exclusive Time %,Avg Elapsed Inclusive Time,Avg Elapsed Exclusive Time,Module Name,
"System.Text.RegularExpressions.Match.get_Groups()",288,0.00,0.00,0.00,0.00,"System.dll",
"System.Web.Mvc.TagBuilder.MergeAttribute(string,string)",83,0.00,0.00,0.00,0.00,"System.Web.WebPages.dll",
"System.ComponentModel.DataAnnotations.StringLengthAttribute.set_MinimumLength(int32)",1,0.00,0.00,0.06,0.06,"System.ComponentModel.DataAnnotations.dll",
"System.Web.Mvc.Controller.get_Url()",30,0.00,0.00,0.00,0.00,"System.Web.Mvc.dll",
"System.Reflection.MethodBase.GetMethodFromHandle(valuetype System.RuntimeMethodHandle,valuetype System.RuntimeTypeHandle)",16,0.00,0.00,0.00,0.00,"mscorlib.dll",
"System.Web.HttpUtility.HtmlEncode(string)",85,0.00,0.00,0.00,0.00,"System.Web.dll",
"System.Reflection.MethodBase.GetMethodFromHandle(valuetype System.RuntimeMethodHandle)",9,0.00,0.00,0.01,0.01,"mscorlib.dll",
"System.Collections.Generic.IEnumerable`1.GetEnumerator()",2,0.00,0.00,0.03,0.03,"mscorlib.dll",
"SmsFeedback_Take4.Utilities.SwitchLanguageHelper.Language.set_ActionName(string)",24,0.00,0.00,0.00,0.00,"SmsFeedback_Take4.dll",
"ASP.views_settings_index_aspx..ctor()",1,0.00,0.00,0.08,0.05,"App_Web_vus2jkc4.dll",
"SmsFeedback_Take4.Models.ConvTag.set_IsDefault(bool)",4,0.00,0.00,0.01,0.01,"SmsFeedback_Take4.dll",
"System.TimeSpan.get_TotalDays()",4,0.00,0.00,0.01,0.01,"mscorlib.dll",
"ASP.views_home_index_aspx.__RenderContent2(class System.Web.UI.HtmlTextWriter,class System.Web.UI.Control)",2,0.02,0.00,2.25,0.03,"App_Web_cgi5oqbi.dll",
"SmsFeedback_Take4.Utilities.SwitchLanguageHelper.Language.set_RouteValues(class System.Web.Routing.RouteValueDictionary)",24,0.00,0.00,0.00,0.00,"SmsFeedback_Take4.dll",
"SmsFeedback_Take4.Utilities.SwitchLanguageHelper.Language.set_ControllerName(string)",24,0.00,0.00,0.00,0.00,"SmsFeedback_Take4.dll",
"<>f__AnonymousTypea`1.GetHashCode()",4,0.00,0.00,0.01,0.01,"SmsFeedback_Take4.dll",
"SmsFeedback_Take4.Utilities.SwitchLanguageHelper.Language.set_IsSelected(bool)",24,0.00,0.00,0.00,0.00,"SmsFeedback_Take4.dll",
"System.Web.Mvc.HtmlHelper.get_RouteCollection()",24,0.00,0.00,0.00,0.00,"System.Web.Mvc.dll",
"System.Web.UI.Page.InitializeCulture()",1,0.00,0.00,0.05,0.05,"System.Web.dll",
"System.Web.Routing.RouteData.GetRequiredString(string)",74,0.00,0.00,0.00,0.00,"System.Web.dll",
"System.String.Equals(string)",286,0.00,0.00,0.00,0.00,"mscorlib.dll",
"System.String.Replace(string,string)",146,0.00,0.00,0.00,0.00,"mscorlib.dll",
"System.Func`2..ctor(object,native int)",134,0.00,0.00,0.00,0.00,"mscorlib.dll",
"System.Text.RegularExpressions.Capture.get_Value()",144,0.00,0.00,0.00,0.00,"System.dll",
"System.Object.ReferenceEquals(object,object)",292,0.00,0.00,0.00,0.00,"mscorlib.dll",
"System.Collections.Generic.List`1..ctor()",2,0.00,0.00,0.02,0.02,"mscorlib.dll",
"System.Web.Mvc.ViewPage.get_Url()",15,0.00,0.00,0.00,0.00,"System.Web.Mvc.dll",
"System.Collections.IDictionary.get_Item(object)",30,0.00,0.00,0.00,0.00,"mscorlib.dll",
"System.Web.HttpContext.get_Current()",146,0.00,0.00,0.00,0.00,"System.Web.dll",
"System.Linq.Expressions.Expression.Parameter(class System.Type,string)",9,0.00,0.00,0.00,0.00,"System.Core.dll",
"System.Security.Principal.IIdentity.get_Name()",43,0.00,0.00,0.00,0.00,"mscorlib.dll",
"System.Threading.Thread.get_CurrentUICulture()",63,0.00,0.00,0.00,0.00,"mscorlib.dll",
"System.Web.Mvc.TagBuilder..ctor(string)",68,0.00,0.00,0.00,0.00,"System.Web.WebPages.dll",
"System.Collections.Generic.EqualityComparer`1.get_Default()",32,0.00,0.00,0.00,0.00,"mscorlib.dll",
"System.Linq.Expressions.Expression.Constant(object)",60,0.00,0.00,0.00,0.00,"System.Core.dll",
"SmsFeedback_Take4.Utilities.ViewExtensionMethods.UpdatedResourceLink(class System.Web.Mvc.UrlHelper,string)",65,0.02,0.00,0.11,0.00,"SmsFeedback_Take4.dll",
"ASP.views_home_index_aspx.__RenderContent4(class System.Web.UI.HtmlTextWriter,class System.Web.UI.Control)",2,0.01,0.00,0.95,0.02,"App_Web_cgi5oqbi.dll",
"System.Collections.Generic.List`1..ctor()",1,0.00,0.00,0.03,0.03,"mscorlib.dll",
"System.String.Equals(string,valuetype System.StringComparison)",24,0.00,0.00,0.00,0.00,"mscorlib.dll",
"System.Guid.NewGuid()",36,0.00,0.00,0.00,0.00,"mscorlib.dll",
"System.String.Concat(object,object,object)",64,0.00,0.00,0.00,0.00,"mscorlib.dll",
"SmsFeedback_Take4.Models.Helpers.ReportSection..ctor(string,bool,class System.Collections.Generic.IEnumerable`1<class SmsFeedback_Take4.Models.Helpers.ReportResource>,string,string)",36,0.00,0.00,0.00,0.00,"SmsFeedback_Take4.dll",
"System.Web.UI.IAttributeAccessor.SetAttribute(string,string)",35,0.00,0.00,0.00,0.00,"System.Web.dll",
"System.Web.UI.IParserAccessor.AddParsedSubObject(object)",4,0.00,0.00,0.01,0.01,"System.Web.dll",
"Microsoft.VisualStudio.Web.PageInspector.Runtime.WebForms.TraceData..ctor(int32,int32,bool)",65,0.00,0.00,0.00,0.00,"Microsoft.VisualStudio.Web.PageInspector.Runtime.dll",
"System.Web.UI.IParserAccessor.AddParsedSubObject(object)",8,0.00,0.00,0.00,0.00,"System.Web.dll",
"Microsoft.VisualStudio.Web.PageInspector.Runtime.WebForms.TraceData..ctor(string,int32,int32,bool)",54,0.00,0.00,0.00,0.00,"Microsoft.VisualStudio.Web.PageInspector.Runtime.dll",
"System.Web.HttpContextBase.get_Request()",67,0.00,0.00,0.00,0.00,"System.Web.dll",
"System.Linq.Expressions.Expression.Equal(class System.Linq.Expressions.Expression,class System.Linq.Expressions.Expression)",15,0.00,0.00,0.00,0.00,"System.Core.dll",
"System.Security.Principal.IPrincipal.IsInRole(string)",4,0.00,0.00,0.01,0.01,"mscorlib.dll",
"SmsFeedback_Take4.Utilities.ViewExtensionMethods.UpdatedResourceLink(class System.Web.Mvc.UrlHelper,string)",34,0.02,0.00,0.16,0.00,"SmsFeedback_Take4.dll",
"System.Web.Mvc.Html.FormExtensions.BeginForm(class System.Web.Mvc.HtmlHelper)",1,0.00,0.00,0.03,0.03,"System.Web.Mvc.dll",
"System.Web.Mvc.ViewPage`1..ctor()",2,0.00,0.00,0.02,0.02,"System.Web.Mvc.dll",
"System.Linq.Enumerable.First(class System.Collections.Generic.IEnumerable`1<!!0>)",2,0.00,0.00,0.01,0.01,"System.Core.dll",
"System.String.StartsWith(string)",24,0.00,0.00,0.00,0.00,"mscorlib.dll",
"ASP.views_home_index_aspx.__RenderContent5(class System.Web.UI.HtmlTextWriter,class System.Web.UI.Control)",2,0.01,0.00,0.96,0.01,"App_Web_cgi5oqbi.dll",
"System.Web.UI.TemplateControl.set_AppRelativeVirtualPath(string)",10,0.00,0.00,0.00,0.00,"System.Web.dll",
"System.Collections.Generic.List`1..ctor()",128,0.00,0.00,0.00,0.00,"mscorlib.dll",
"ASP.views_home_index_aspx..ctor()",2,0.00,0.00,0.03,0.01,"App_Web_cgi5oqbi.dll",
"ASP.views_shared_logonusercontrol_ascx.__Render__control1(class System.Web.UI.HtmlTextWriter,class System.Web.UI.Control)",5,0.01,0.00,0.47,0.01,"App_Web_zgczqobp.dll",
"System.Web.HttpUtility.HtmlEncode(object)",115,0.00,0.00,0.00,0.00,"System.Web.dll",
"System.Web.HttpContextBase.get_Response()",39,0.00,0.00,0.00,0.00,"System.Web.dll",
"System.Collections.Generic.List`1.Add(!0)",256,0.00,0.00,0.00,0.00,"mscorlib.dll",
"System.Collections.IList.Add(object)",30,0.00,0.00,0.00,0.00,"mscorlib.dll",
"System.Web.HttpCookie.get_Value()",25,0.00,0.00,0.00,0.00,"System.Web.dll",
"get_Value()",64,0.00,0.00,0.00,0.00,"SmsFeedback_Take4.dll",
"System.Web.Mvc.ViewPage`1..ctor()",1,0.00,0.00,0.02,0.02,"System.Web.Mvc.dll",
"ASP.views_reports_index_aspx.__RenderContent3(class System.Web.UI.HtmlTextWriter,class System.Web.UI.Control)",2,0.01,0.00,0.94,0.01,"App_Web_00v1udm3.dll",
"System.Type.GetTypeFromHandle(valuetype System.RuntimeTypeHandle)",145,0.00,0.00,0.00,0.00,"mscorlib.dll",
"System.Web.Mvc.ControllerContext.get_RouteData()",98,0.00,0.00,0.00,0.00,"System.Web.Mvc.dll",
"SmsFeedback_Take4.Utilities.ViewExtensionMethods.UpdatedResourceLink(class System.Web.Mvc.UrlHelper,string)",36,0.01,0.00,0.12,0.00,"SmsFeedback_Take4.dll",
"ASP.views_account_logon_aspx.__BuildControl__control3()",1,0.02,0.00,5.06,0.02,"App_Web_kzqb1c03.dll",
"System.Web.HttpContext.get_Server()",146,0.00,0.00,0.00,0.00,"System.Web.dll",
"SmsFeedback_Take4.Controllers.XmppController.GetConnectionDetailsForLoggedInUser()",5,2.23,0.00,133.32,0.00,"SmsFeedback_Take4.dll",
"System.Globalization.CultureInfo.get_Name()",63,0.00,0.00,0.00,0.00,"mscorlib.dll",
"System.DateTime.get_Day()",128,0.00,0.00,0.00,0.00,"mscorlib.dll",
"System.Web.Mvc.HtmlHelper.get_ViewContext()",175,0.00,0.00,0.00,0.00,"System.Web.Mvc.dll",
"System.Collections.Generic.List`1.Contains(!0)",14,0.00,0.00,0.00,0.00,"mscorlib.dll",
"System.Collections.Generic.LinkedList`1.AddLast(!0)",10,0.00,0.00,0.00,0.00,"System.dll",
"System.Threading.Thread.get_CurrentThread()",102,0.00,0.00,0.00,0.00,"mscorlib.dll",
"System.Web.Routing.RouteData.get_Values()",116,0.00,0.00,0.00,0.00,"System.Web.dll",
"System.Linq.Expressions.Expression.Parameter(class System.Type,string)",6,0.00,0.00,0.00,0.00,"System.Core.dll",
"SmsFeedback_Take4.Controllers.ConversationsController..ctor()",9,0.00,0.00,0.05,0.00,"SmsFeedback_Take4.dll",
"System.Collections.Generic.List`1..ctor()",2,0.00,0.00,0.01,0.01,"mscorlib.dll",
"System.Web.UI.HtmlControls.HtmlLink.set_Href(string)",15,0.00,0.00,0.00,0.00,"System.Web.dll",
"System.Web.Mvc.ViewPage`1..ctor()",2,0.00,0.00,0.01,0.01,"System.Web.Mvc.dll",
"System.Collections.Generic.IEnumerator`1.get_Current()",18,0.00,0.00,0.00,0.00,"mscorlib.dll",
"System.DateTime.get_Month()",128,0.00,0.00,0.00,0.00,"mscorlib.dll",
"SmsFeedback_Take4.Models.Helpers.RepDataRowCell..ctor(object,string)",128,0.00,0.00,0.00,0.00,"SmsFeedback_Take4.dll",
"SmsFeedback_Take4.Controllers.ReportsController..ctor()",8,0.00,0.00,0.05,0.00,"SmsFeedback_Take4.dll",
"System.Web.HttpUtility.HtmlEncode(string)",16,0.00,0.00,0.00,0.00,"System.Web.dll",
"System.Collections.Generic.List`1..ctor()",61,0.00,0.00,0.00,0.00,"mscorlib.dll",
"System.Linq.Expressions.Expression.Condition(class System.Linq.Expressions.Expression,class System.Linq.Expressions.Expression,class System.Linq.Expressions.Expression)",16,0.00,0.00,0.00,0.00,"System.Core.dll",
"System.Web.Mvc.Html.LinkHelper.MenuLinkForMessages(class System.Web.Mvc.HtmlHelper,string,string,string,string)",5,0.00,0.00,0.10,0.00,"SmsFeedback_Take4.dll",
"SmsFeedback_Take4.Models.EFSmsRepository.<GetConversationsForNumbers>b__2(class SmsFeedback_Take4.Models.SmsMessage)",36,0.00,0.00,0.00,0.00,"SmsFeedback_Take4.dll",
"System.Collections.Generic.EqualityComparer`1.get_Default()",12,0.00,0.00,0.00,0.00,"mscorlib.dll",
"System.Linq.Expressions.Expression.Constant(object,class System.Type)",31,0.00,0.00,0.00,0.00,"System.Core.dll",
"MoveNext()",192,0.00,0.00,0.00,0.00,"SmsFeedback_Take4.dll",
"System.Collections.Generic.EqualityComparer`1.GetHashCode(!0)",32,0.00,0.00,0.00,0.00,"mscorlib.dll",
"System.String.Concat(string,string,string)",73,0.00,0.00,0.00,0.00,"mscorlib.dll",
"System.Web.HttpUtility.HtmlEncode(string)",7,0.00,0.00,0.00,0.00,"System.Web.dll",
"System.Web.Mvc.ViewPage.get_Url()",74,0.00,0.00,0.00,0.00,"System.Web.Mvc.dll",
"System.Web.HttpUtility.HtmlEncode(object)",36,0.00,0.00,0.00,0.00,"System.Web.dll",
"System.Collections.Generic.IEnumerable`1.GetEnumerator()",18,0.00,0.00,0.00,0.00,"mscorlib.dll",
"System.Collections.Generic.Dictionary`2.get_Item(!0)",128,0.00,0.00,0.00,0.00,"mscorlib.dll",
"System.Web.UI.Control.get_Controls()",45,0.00,0.00,0.00,0.00,"System.Web.dll",
"System.IDisposable.Dispose()",1,0.00,0.00,0.01,0.01,"mscorlib.dll",
"System.Web.UI.Page.set_MasterPageFile(string)",2,0.00,0.00,0.01,0.01,"System.Web.dll",
"System.Web.HttpRequest.get_IsAuthenticated()",5,0.00,0.00,0.00,0.00,"System.Web.dll",
"System.Web.UI.ControlCollection.get_Item(int32)",45,0.00,0.00,0.00,0.00,"System.Web.dll",
"System.Web.UI.Page.AddContentTemplate(string,class System.Web.UI.ITemplate)",10,0.00,0.00,0.00,0.00,"System.Web.dll",
"System.String.Concat(string,string)",82,0.00,0.00,0.00,0.00,"mscorlib.dll",
"System.Web.UI.TemplateControl.set_AppRelativeVirtualPath(string)",2,0.00,0.00,0.01,0.01,"System.Web.dll",
"SmsFeedback_Take4.Controllers.MessagesController.SMSSSubscriptionStatus()",5,4.40,0.00,263.12,0.00,"SmsFeedback_Take4.dll",
"SmsFeedback_Take4.Controllers.XmppController..ctor()",5,0.22,0.00,13.08,0.00,"SmsFeedback_Take4.dll",
"System.Web.Mvc.TagBuilder.GenerateId(string)",5,0.00,0.00,0.00,0.00,"System.Web.WebPages.dll",
"ASP.views_account_logon_aspx.__Render__control2(class System.Web.UI.HtmlTextWriter,class System.Web.UI.Control)",1,0.56,0.00,166.79,0.01,"App_Web_kzqb1c03.dll",
"System.Web.Mvc.TagBuilder.AddCssClass(string)",8,0.00,0.00,0.00,0.00,"System.Web.WebPages.dll",
"System.Web.HttpUtility.HtmlEncode(object)",38,0.00,0.00,0.00,0.00,"System.Web.dll",
"SmsFeedback_Take4.Utilities.CustomAuthorizeAtribute..ctor()",8,0.01,0.00,0.24,0.00,"SmsFeedback_Take4.dll",
"System.Web.UI.Control.SetRenderMethodDelegate(class System.Web.UI.RenderMethod)",15,0.00,0.00,0.00,0.00,"System.Web.dll",
"System.Web.UI.TemplateControl.set_AppRelativeVirtualPath(string)",2,0.00,0.00,0.01,0.01,"System.Web.dll",
"System.Web.UI.Page.AddWrappedFileDependencies(object)",2,0.00,0.00,0.01,0.01,"System.Web.dll",
"SmsFeedback_Take4.Controllers.ConversationsController.get_SMSRepository()",14,0.00,0.00,0.00,0.00,"SmsFeedback_Take4.dll",
"System.Collections.Generic.LinkedList`1.AddLast(!0)",2,0.00,0.00,0.00,0.00,"System.dll",
"SmsFeedback_Take4.Utilities.ViewExtensionMethods.ImageLink(class System.Web.Mvc.UrlHelper,string,string,string,string,string,object,string)",5,0.00,0.00,0.15,0.00,"SmsFeedback_Take4.dll",
"System.Web.UI.Page.AddWrappedFileDependencies(object)",2,0.00,0.00,0.00,0.00,"System.Web.dll",
"MoveNext()",66,0.00,0.00,0.00,0.00,"SmsFeedback_Take4.dll",
"System.Collections.Generic.EqualityComparer`1.get_Default()",8,0.00,0.00,0.00,0.00,"mscorlib.dll",
"SmsFeedback_Take4.Utilities.ViewExtensionMethods.ImageLink(class System.Web.Mvc.HtmlHelper,string,string,object,object,string,bool)",20,0.00,0.00,0.07,0.00,"SmsFeedback_Take4.dll",
"SmsFeedback_Take4.Utilities.ConversationUtilities.CleanUpPhoneNumber(string)",4,0.01,0.00,0.78,0.00,"SmsFeedback_Take4.dll",
"ASP.views_reports_index_aspx.__BuildControlTree(class ASP.views_reports_index_aspx)",2,0.00,0.00,0.13,0.00,"App_Web_00v1udm3.dll",
"System.Web.Mvc.Html.ValidationExtensions.ValidationSummary(class System.Web.Mvc.HtmlHelper,bool,string)",1,0.00,0.00,0.01,0.01,"System.Web.Mvc.dll",
"System.Random.Next(int32)",28,0.00,0.00,0.00,0.00,"mscorlib.dll",
"SmsFeedback_Take4.Controllers.MessagesController..ctor()",5,0.23,0.00,13.77,0.00,"SmsFeedback_Take4.dll",
"System.Web.HttpServerUtility.set_ScriptTimeout(int32)",2,0.00,0.00,0.00,0.00,"System.Web.dll",
"System.Web.HttpServerUtility.set_ScriptTimeout(int32)",2,0.00,0.00,0.00,0.00,"System.Web.dll",
"SmsFeedback_Take4.MvcLocalization.Models.LocalizationDisplayNameAttribute..ctor(string,class System.Type)",6,0.00,0.00,0.13,0.00,"SmsFeedback_Take4.dll",
"<>f__AnonymousType1`1.GetHashCode()",12,0.00,0.00,0.00,0.00,"App_Web_vus2jkc4.dll",
"SmsFeedback_EFModels.Message.get_ResponseTime()",78,0.00,0.00,0.00,0.00,"SmsFeedback_EFModels.dll",
"System.Web.UI.Page.AddWrappedFileDependencies(object)",2,0.00,0.00,0.00,0.00,"System.Web.dll",
"System.Web.Mvc.ViewPage.get_Url()",40,0.00,0.00,0.00,0.00,"System.Web.Mvc.dll",
"get_Current()",128,0.00,0.00,0.00,0.00,"SmsFeedback_Take4.dll",
"System.String.Substring(int32,int32)",14,0.00,0.00,0.00,0.00,"mscorlib.dll",
"System.Collections.Generic.List`1.Add(!0)",64,0.00,0.00,0.00,0.00,"mscorlib.dll",
"System.String.op_Equality(string,string)",65,0.00,0.00,0.00,0.00,"mscorlib.dll",
"System.Collections.Generic.IEnumerator`1.get_Current()",14,0.00,0.00,0.00,0.00,"mscorlib.dll",
"System.Linq.Expressions.Expression.AndAlso(class System.Linq.Expressions.Expression,class System.Linq.Expressions.Expression)",12,0.00,0.00,0.00,0.00,"System.Core.dll",
"System.String.Join(string,string[])",4,0.00,0.00,0.00,0.00,"mscorlib.dll",
"0x2B0000BE",48,0.00,0.00,0.00,0.00,"SmsFeedback_Take4.dll",
"ASP.views_shared_site_master.__BuildControlTitleContent()",5,0.00,0.00,0.22,0.00,"App_Web_zgczqobp.dll",
"System.Collections.Generic.List`1.GetEnumerator()",64,0.00,0.00,0.00,0.00,"mscorlib.dll",
"ASP.views_shared_site_master.__BuildControlMainContent()",5,0.00,0.00,0.15,0.00,"App_Web_zgczqobp.dll",
"ASP.views_settings_index_aspx.__RenderContent2(class System.Web.UI.HtmlTextWriter,class System.Web.UI.Control)",1,0.00,0.00,0.76,0.01,"App_Web_vus2jkc4.dll",
"System.Web.UI.Page.AddContentTemplate(string,class System.Web.UI.ITemplate)",3,0.00,0.00,0.00,0.00,"System.Web.dll",
"System.Web.UI.Page.set_MasterPageFile(string)",1,0.00,0.00,0.01,0.01,"System.Web.dll",
"SmsFeedback_Take4.Controllers.ErrorLogController.LogDebug(string,string)",5,0.02,0.00,0.90,0.00,"SmsFeedback_Take4.dll",
"System.Web.HttpServerUtility.set_ScriptTimeout(int32)",2,0.00,0.00,0.00,0.00,"System.Web.dll",
"SmsFeedback_Take4.Controllers.ConversationsController.Dispose(bool)",9,0.00,0.00,0.02,0.00,"SmsFeedback_Take4.dll",
"System.Security.Principal.IIdentity.get_Name()",5,0.00,0.00,0.00,0.00,"mscorlib.dll",
"System.Collections.Generic.IEnumerator`1.get_Current()",12,0.00,0.00,0.00,0.00,"mscorlib.dll",
"System.Collections.Specialized.NameObjectCollectionBase.GetEnumerator()",24,0.00,0.00,0.00,0.00,"System.dll",
"ASP.views_home_index_aspx.__BuildControlTree(class ASP.views_home_index_aspx)",2,0.00,0.00,0.69,0.00,"App_Web_cgi5oqbi.dll",
"SmsFeedback_Take4.Controllers.SettingsController..ctor()",3,0.00,0.00,0.06,0.00,"SmsFeedback_Take4.dll",
"System.Collections.Generic.EqualityComparer`1.GetHashCode(!0)",12,0.00,0.00,0.00,0.00,"mscorlib.dll",
"System.Type.GetTypeFromHandle(valuetype System.RuntimeTypeHandle)",65,0.00,0.00,0.00,0.00,"mscorlib.dll",
"SmsFeedback_Take4.Controllers.ErrorLogController..ctor()",5,0.00,0.00,0.00,0.00,"SmsFeedback_Take4.dll",
"<>f__AnonymousType0`2.GetHashCode()",8,0.00,0.00,0.00,0.00,"App_Web_kzqb1c03.dll",
"System.Collections.Generic.IEnumerable`1.GetEnumerator()",4,0.00,0.00,0.00,0.00,"mscorlib.dll",
"System.Web.UI.Control.set_ID(string)",30,0.00,0.00,0.00,0.00,"System.Web.dll",
"System.Web.UI.TemplateControl.set_AppRelativeVirtualPath(string)",2,0.00,0.00,0.00,0.00,"System.Web.dll",
"ASP.views_shared_site_master.__BuildControlTemplatesArea()",5,0.00,0.00,0.08,0.00,"App_Web_zgczqobp.dll",
"SmsFeedback_Take4.MvcApplication.RegisterRoutes(class System.Web.Routing.RouteCollection)",1,0.10,0.00,28.44,0.01,"SmsFeedback_Take4.dll",
"<>f__AnonymousTypeb`2.GetHashCode()",4,0.00,0.00,0.01,0.00,"SmsFeedback_Take4.dll",
"System.Globalization.DateTimeFormatInfo.get_CurrentInfo()",2,0.00,0.00,0.00,0.00,"mscorlib.dll",
"System.Web.Mvc.UrlHelper..ctor(class System.Web.Routing.RequestContext,class System.Web.Routing.RouteCollection)",24,0.00,0.00,0.00,0.00,"System.Web.Mvc.dll",
"System.Web.Mvc.TagBuilder.SetInnerText(string)",5,0.00,0.00,0.00,0.00,"System.Web.WebPages.dll",
"Resources.Global.get_LogOnModel_UserName_DisplayName()",4,0.00,0.00,0.02,0.00,"SmsFeedback_Take4.dll",
"System.Collections.Generic.EqualityComparer`1.get_Default()",12,0.00,0.00,0.00,0.00,"mscorlib.dll",
"ASP.views_shared_site_master.__BuildControlFilterArea()",5,0.00,0.00,0.03,0.00,"App_Web_zgczqobp.dll",
"ASP.views_shared_site_master.__BuildControl__control4()",5,0.00,0.00,0.07,0.00,"App_Web_zgczqobp.dll",
"<>f__AnonymousTypee`1.GetHashCode()",12,0.00,0.00,0.00,0.00,"SmsFeedback_Take4.dll",
"System.Collections.Generic.List`1.Add(!0)",7,0.00,0.00,0.00,0.00,"mscorlib.dll",
"ASP.views_shared_site_master.__BuildControlIncludesArea()",5,0.00,0.00,0.10,0.00,"App_Web_zgczqobp.dll",
"System.Collections.Generic.List`1.GetEnumerator()",2,0.00,0.00,0.00,0.00,"mscorlib.dll",
"System.Collections.Generic.IEnumerator`1.get_Current()",56,0.00,0.00,0.00,0.00,"mscorlib.dll",
"System.Web.UI.LiteralControl..ctor(string)",12,0.00,0.00,0.00,0.00,"System.Web.dll",
"System.Web.UI.HtmlControls.HtmlHead..ctor(string)",5,0.00,0.00,0.00,0.00,"System.Web.dll",
"System.Web.UI.Page.FrameworkInitialize()",2,0.00,0.00,0.00,0.00,"System.Web.dll",
"<>f__AnonymousTypec`3.GetHashCode()",8,0.00,0.00,0.02,0.00,"SmsFeedback_Take4.dll",
"System.Web.Mvc.Controller.Dispose(bool)",36,0.00,0.00,0.00,0.00,"System.Web.Mvc.dll",
"System.Web.UI.Control.SetRenderMethodDelegate(class System.Web.UI.RenderMethod)",8,0.00,0.00,0.00,0.00,"System.Web.dll",
"System.Web.Mvc.ControllerContext.get_Controller()",29,0.00,0.00,0.00,0.00,"System.Web.Mvc.dll",
"SmsFeedback_Take4.Controllers.AccountController.LogOn(class SmsFeedback_Take4.Models.LogOnModel,string)",1,12.57,0.00,"3,760.85",0.00,"SmsFeedback_Take4.dll",
"ASP.views_shared_site_master.__BuildControlLeftSideArea()",5,0.00,0.00,0.21,0.00,"App_Web_zgczqobp.dll",
"System.Web.UI.Page.InitializeCulture()",2,0.00,0.00,0.00,0.00,"System.Web.dll",
"System.Web.Mvc.ControllerBase.get_ViewData()",6,0.00,0.00,0.00,0.00,"System.Web.Mvc.dll",
"System.Security.Principal.IPrincipal.get_Identity()",5,0.00,0.00,0.00,0.00,"mscorlib.dll",
"ASP.views_shared_site_master.__BuildControl__control8()",5,0.00,0.00,0.01,0.00,"App_Web_zgczqobp.dll",
"System.Web.Mvc.TagBuilder.set_InnerHtml(string)",34,0.00,0.00,0.00,0.00,"System.Web.WebPages.dll",
"SmsFeedback_Take4.Controllers.XmppController.Dispose(bool)",5,0.00,0.00,0.20,0.00,"SmsFeedback_Take4.dll",
"SmsFeedback_Take4.Controllers.WorkingPointsController.Dispose(bool)",4,0.00,0.00,0.02,0.00,"SmsFeedback_Take4.dll",
"ASP.views_shared_logonusercontrol_ascx..ctor()",5,0.00,0.00,0.02,0.00,"App_Web_zgczqobp.dll",
"ASP.views_shared_site_master.__BuildControl__control7()",5,0.00,0.00,0.00,0.00,"App_Web_zgczqobp.dll",
"System.Web.HttpUtility.HtmlEncode(object)",15,0.00,0.00,0.00,0.00,"System.Web.dll",
"System.Web.UI.Page.get_Server()",2,0.00,0.00,0.00,0.00,"System.Web.dll",
"System.Web.UI.LiteralControl..ctor(string)",10,0.00,0.00,0.00,0.00,"System.Web.dll",
"System.Web.UI.Control.SetRenderMethodDelegate(class System.Web.UI.RenderMethod)",10,0.00,0.00,0.00,0.00,"System.Web.dll",
"System.Web.UI.HtmlControls.HtmlLink..ctor()",15,0.00,0.00,0.00,0.00,"System.Web.dll",
"Resources.Global.get_subscriptionWarningReached()",5,0.00,0.00,0.01,0.00,"SmsFeedback_Take4.dll",
"System.String.IsNullOrWhiteSpace(string)",14,0.00,0.00,0.00,0.00,"mscorlib.dll",
"get_HasValue()",56,0.00,0.00,0.00,0.00,"SmsFeedback_Take4.dll",
"System.Web.UI.Page.get_Server()",2,0.00,0.00,0.00,0.00,"System.Web.dll",
"ASP.views_shared_site_master.__BuildControl__control6()",5,0.00,0.00,0.01,0.00,"App_Web_zgczqobp.dll",
"ASP.views_reports_index_aspx.__RenderContent1(class System.Web.UI.HtmlTextWriter,class System.Web.UI.Control)",2,0.00,0.00,0.13,0.00,"App_Web_00v1udm3.dll",
"ASP.views_home_index_aspx.__RenderContent1(class System.Web.UI.HtmlTextWriter,class System.Web.UI.Control)",2,0.00,0.00,0.10,0.00,"App_Web_cgi5oqbi.dll",
"SmsFeedback_Take4.Controllers.MessagesController.Dispose(bool)",5,0.00,0.00,0.02,0.00,"SmsFeedback_Take4.dll",
"get_Current()",64,0.00,0.00,0.00,0.00,"SmsFeedback_Take4.dll",
"System.Web.HttpContextBase.get_User()",4,0.00,0.00,0.00,0.00,"System.Web.dll",
"SmsFeedback_Take4.Models.WorkingPoint.get_TelNumber()",14,0.00,0.00,0.00,0.00,"SmsFeedback_Take4.dll",
"SmsFeedback_Take4.Controllers.ReportsController.Dispose(bool)",8,0.00,0.00,0.01,0.00,"SmsFeedback_Take4.dll",
"get_HasValue()",16,0.00,0.00,0.00,0.00,"SmsFeedback_Take4.dll",
"Resources.Global.get_RepTotalNoOfClients()",6,0.00,0.00,0.00,0.00,"SmsFeedback_Take4.dll",
"System.Web.Mvc.ControllerContext.get_RequestContext()",24,0.00,0.00,0.00,0.00,"System.Web.Mvc.dll",
"Resources.Global.get_settingsCurrentPasswordLabel()",3,0.00,0.00,0.01,0.00,"SmsFeedback_Take4.dll",
